entry_id,source_form,current_db_msn_headword,proposed_msn_headword,part_of_speech,gloss_en,gloss_es,primer_overlap,review_priority,msn_use_status,risk_flags,orthography_basis,search_fallbacks_json,source_id,source_file,source_reference,source_confidence,speaker_validation_status,editorial_status,recommended_action
kw::tlaquetzali::1,tlaquetzali,tlaquetzali,tlaketsali,noun,pitchfork.,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel; z > s,"[""tlaquetzali"", ""tlaketsali"", ""tlacetzali""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlaquetzali::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlaquetztli::1,tlaquetztli,tlaquetztli,tlaketstli,noun,a trap.,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel; z > s,"[""tlaquetztli"", ""tlaketstli"", ""tlacetztli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlaquetztli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlatehquetl::1,tlatehquetl,tlatehquetl,tlatehketl,noun,cutter.,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel,"[""tlatehquetl"", ""tlatequetl"", ""tlatehketl"", ""tlateketl"", ""tlatehcetl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlatehquetl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlatehuihcayotl::1,tlatehuihcayotl,tlatehuihcayotl,tlatewihkayotl,noun,war,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; hard c > k,"[""tlatehuihcayotl"", ""tlateuicayotl"", ""tlatewihkayotl"", ""tlatewikayotl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlatehuihcayotl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlatequipanohca::1,tlatequipanohca,tlatequipanohca,tlatekipanohka,noun,slave,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel; hard c > k,"[""tlatequipanohca"", ""tlatequipanoca"", ""tlatekipanohka"", ""tlatekipanoka"", ""tlatecipanohca""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlatequipanohca::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlatilantli::1,tlatilantli,tlatilantli,tlatilantli,noun,state.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tlatilantli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlatilantli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlatoniya::1,tlatoniya,tlatoniya,tlatoniya,verb,to be hot.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tlatoniya""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlatoniya::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlatzactli::1,tlatzactli,tlatzactli,tlatsaktli,noun,jail.,,no,P2_general_ehn_candidate,candidate_internal_use,,z > s; hard c > k,"[""tlatzactli"", ""tlatsaktli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlatzactli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlatzehtzeloltic::1,tlatzehtzeloltic,tlatzehtzeloltic,tlatsehtseloltik,adj,holy.,,no,P2_general_ehn_candidate,candidate_internal_use,,z > s; hard c > k,"[""tlatzehtzeloltic"", ""tlatzetzeloltic"", ""tlatsehtseloltik"", ""tlatsetseloltik""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlatzehtzeloltic::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlatzintla::1,tlatzintla,tlatzintla,tlatsintla,prep,"under, below",,no,P2_general_ehn_candidate,candidate_internal_use,,z > s,"[""tlatzintla"", ""tlatsintla""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlatzintla::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlaxahua::1,tlaxahua,tlaxahua,tlaxawa,verb,to dig.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""tlaxahua"", ""tlaxaua"", ""tlaxawa""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlaxahua::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlaxahualiztli::1,tlaxahualiztli,tlaxahualiztli,tlaxawalistli,noun,excavation.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; z > s,"[""tlaxahualiztli"", ""tlaxaualiztli"", ""tlaxawalistli"", ""tlaxahualistli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlaxahualiztli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlaxcalli::4,tlaxcalli,tlaxcalli,tlaxkalli,noun,tortilla.,,yes,P1_primer_core_candidate,candidate_internal_use,,hard c > k,"[""tlaxcalli"", ""tlaxkalli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlaxcalli::sense-4,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::tlaxcaloa::1,tlaxcaloa,tlaxcaloa,tlaxkaloa,verb,to make tortillas,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""tlaxcaloa"", ""tlaxkaloa""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlaxcaloa::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlaxkaloa::1,tlaxkaloa,tlaxkaloa,tlaxkaloa,verb,To make tortillas,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tlaxkaloa"", ""tlaxcaloa""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlaxkaloa::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlayehyecoli::1,tlayehyecoli,tlayehyecoli,tlayehyekoli,noun,a measure.,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""tlayehyecoli"", ""tlayeyecoli"", ""tlayehyekoli"", ""tlayeyekoli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlayehyecoli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlayohua::1,tlayohua,tlayohua,tlayowa,noun,night.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""tlayohua"", ""tlayoua"", ""tlayowa""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlayohua::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlayohuilotl::1,tlayohuilotl,tlayohuilotl,tlayowilotl,noun,night,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""tlayohuilotl"", ""tlayouilotl"", ""tlayowilotl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlayohuilotl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlazcamati::1,tlazcamati,tlazcamati,tlaskamati,intj,thanks.,,no,P2_general_ehn_candidate,candidate_internal_use,,z > s; hard c > k,"[""tlazcamati"", ""tlaskamati"", ""tlascamati""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlazcamati::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlazolli::2,tlazolli,tlazolli,tlasolli,noun,trash.,,no,P2_general_ehn_candidate,candidate_internal_use,,z > s,"[""tlazolli"", ""tlasolli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlazolli::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlen::2,tlen,tlen,tlen,adv,what,,yes,P1_primer_core_candidate,candidate_internal_use,,identity,"[""tlen""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlen::sense-2,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::tlen::3,tlen,tlen,tlen,conj,that,,yes,P1_primer_core_candidate,candidate_internal_use,,identity,"[""tlen""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlen::sense-3,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::tlenihqui::1,tlenihqui,tlenihqui,tlenihki,noun,deal,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel,"[""tlenihqui"", ""tleniqui"", ""tlenihki"", ""tleniki"", ""tlenihci""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlenihqui::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tleno::1,tleno,tleno,tleno,noun,nothing.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tleno""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tleno::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlilelemectli::1,tlilelemectli,tlilelemectli,tlilelemektli,noun,flame.,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""tlilelemectli"", ""tlilelemektli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlilelemectli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tlitl::1,tlitl,tlitl,tlitl,noun,fire.,,yes,P1_primer_core_candidate,candidate_internal_use,,identity,"[""tlitl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlitl::sense-1,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::toca::2,toca,toca,toka,noun,name,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""toca"", ""toka""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::toca::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tocatl::3,tocatl,tocatl,tokatl,noun,obsolete spelling of tokatl,,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,obsolete_spelling_gloss;historical_or_archaic_note,gloss target: tokatl,"[""tocatl"", ""tokatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tocatl::sense-3,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
kw::tocontzi::1,tocontzi,tocontzi,tokontsi,noun,squirrel.,,no,P2_general_ehn_candidate,candidate_internal_use,,z > s; hard c > k,"[""tocontzi"", ""tokontsi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tocontzi::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tohuanti::1,tohuanti,tohuanti,towanti,pron,first person; we,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""tohuanti"", ""touanti"", ""towanti""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tohuanti::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tokatl::3,tokatl,tokatl,tokatl,noun,spider.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tokatl"", ""tocatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tokatl::sense-3,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tokomahtli::1,tokomahtli,tokomahtli,tokomahtli,noun,squirrel,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tokomahtli"", ""tokomatli"", ""tocomahtli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tokomahtli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tomatl::4,tomatl,tomatl,tomatl,noun,tomato,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tomatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tomatl::sense-4,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tomi::2,tomi,tomi,tomi,noun,money.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tomi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tomi::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tomin::3,tomin,tomin,tomin,noun,money.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tomin""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tomin::sense-3,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tonali::1,tonali,tonali,tonalli,noun,alternative spelling of tonalli,,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,alternative_spelling_gloss,gloss target: tonalli,"[""tonali"", ""tonalli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tonali::sense-1,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
kw::tonalli::9,tonalli,tonalli,tonalli,noun,a day,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tonalli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tonalli::sense-9,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tonalti::1,tonalti,tonalti,tonalti,intj,good morning (greeting).,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tonalti""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tonalti::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tonatih::2,tonatih,tonatih,tonatih,noun,sun.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tonatih"", ""tonati""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tonatih::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tonaya::1,tonaya,tonaya,tonaya,noun,"day, daytime",,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tonaya""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tonaya::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::topitzi::1,topitzi,topitzi,topitsi,noun,lizard.,,no,P2_general_ehn_candidate,candidate_internal_use,,z > s,"[""topitzi"", ""topitsi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::topitzi::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::torre::1,torre,torre,torre,noun,tower.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""torre""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::torre::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::totahtzi::1,totahtzi,totahtzi,totahtsi,noun,priest.,,no,P2_general_ehn_candidate,candidate_internal_use,,z > s,"[""totahtzi"", ""totatzi"", ""totahtsi"", ""totatsi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::totahtzi::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::totoli::3,totoli,totoli,totoli,noun,turkey,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""totoli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::totoli::sense-3,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::totonic::1,totonic,totonic,totonik,adj,hot.,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""totonic"", ""totonik""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::totonic::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tototl::6,tototl,tototl,tototl,noun,bird,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""tototl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tototl::sense-6,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::toza::1,toza,toza,tosa,noun,gopher,,no,P2_general_ehn_candidate,candidate_internal_use,,z > s,"[""toza"", ""tosa""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::toza::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tzalantic::1,tzalantic,tzalantic,tsalantik,adj,clear.,,no,P2_general_ehn_candidate,candidate_internal_use,,z > s; hard c > k,"[""tzalantic"", ""tsalantik""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tzalantic::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tzicatl::2,tzicatl,tzicatl,tsikatl,noun,ant.,,no,P2_general_ehn_candidate,candidate_internal_use,,z > s; hard c > k,"[""tzicatl"", ""tsikatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tzicatl::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tzintlayohuilotl::1,tzintlayohuilotl,tzintlayohuilotl,tsintlayowilotl,noun,darkness.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; z > s,"[""tzintlayohuilotl"", ""tzintlayouilotl"", ""tsintlayowilotl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tzintlayohuilotl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tzitzitl::1,tzitzitl,tzitzitl,tsitsitl,noun,ant.,,no,P2_general_ehn_candidate,candidate_internal_use,,z > s,"[""tzitzitl"", ""tsitsitl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tzitzitl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tzompilihui::2,tzompilihui,tzompilihui,tsompiliwi,verb,to have a cold.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; z > s,"[""tzompilihui"", ""tzompiliui"", ""tsompiliwi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tzompilihui::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tzonacahuili::1,tzonacahuili,tzonacahuili,tsonakawili,noun,"hat, sombrero.",,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; z > s; hard c > k,"[""tzonacahuili"", ""tzonacauili"", ""tsonakawili""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tzonacahuili::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::tzopelatl::2,tzopelatl,tzopelatl,tsopelatl,noun,soda (drink).,,yes,P1_primer_core_candidate,candidate_internal_use,,z > s,"[""tzopelatl"", ""tsopelatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tzopelatl::sense-2,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
